session_id,timestamp,window_start_timestamp,window_duration_s,latitude,longitude,location_timestamp,location_age_ms,horizontal_accuracy_m,vertical_accuracy_m,altitude_m,speed_mps,speed_accuracy_mps,bearing_deg,bearing_accuracy_deg,gnss_timestamp,gnss_age_ms,satellites_visible,satellites_used,cn0_mean_dbhz,cn0_max_dbhz,gps_visible,gps_used,glonass_visible,glonass_used,beidou_visible,beidou_used,galileo_visible,galileo_used,qzss_visible,qzss_used,accel_sample_count,accel_x_mean_mps2,accel_y_mean_mps2,accel_z_mean_mps2,accel_magnitude_mean_mps2,accel_magnitude_stddev_mps2,accel_magnitude_rms_mps2,linear_accel_sample_count,linear_accel_x_mean_mps2,linear_accel_y_mean_mps2,linear_accel_z_mean_mps2,linear_accel_magnitude_mean_mps2,linear_accel_magnitude_stddev_mps2,linear_accel_magnitude_rms_mps2,gyro_sample_count,gyro_x_mean_radps,gyro_y_mean_radps,gyro_z_mean_radps,gyro_magnitude_mean_radps,gyro_magnitude_stddev_radps,gyro_magnitude_rms_radps,rotation_vector_x,rotation_vector_y,rotation_vector_z,rotation_vector_w,orientation_azimuth_deg,orientation_pitch_deg,orientation_roll_deg,step_events_window,step_count_total,light_lux,light_timestamp,light_age_ms,battery_level_pct,battery_temperature_c,battery_charging,battery_timestamp,battery_age_ms,surface_classifier_label,surface_classifier_confidence,surface_classifier_timestamp,surface_classifier_age_ms,manual_surface_label,manual_surface_timestamp,manual_surface_age_ms,route_distance_m,gps_accuracy_m,gps_quality
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:42:41.255438+08:00,2026-09-12T07:42:31.255438+08:00,10,10.3431844,123.8105609,2026-09-11T23:42:41Z,972,8.6,11.1,479.88,0.44,0.86,163.2,70.6,2026-09-12T07:42:40.29403+08:00,961,94,0,12.47,40.10,21,0,7,0,43,0,19,0,2,0,502,0.8982,9.5071,-1.4963,9.8812,1.6547,10.0188,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.104438+08:00,13151,78.0,37.0,DISCHARGING,2026-09-12T07:42:31.249438+08:00,10006,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,240941,,,,1673.9,8.6,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:42:51.260823+08:00,2026-09-12T07:42:41.260823+08:00,10,10.3431391,123.8106098,2026-09-11T23:42:49Z,2977,7.1,10.1,486.39,0.43,0.87,163.9,71.6,2026-09-12T07:42:48.294315+08:00,2967,94,0,12.23,38.30,21,0,7,0,43,0,19,0,2,0,502,-0.2369,9.4209,-1.4616,9.7667,1.3967,9.8660,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.103823+08:00,23157,78.0,37.0,DISCHARGING,2026-09-12T07:42:31.248823+08:00,20012,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,250946,,,,1681.2,7.1,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:43:01.266942+08:00,2026-09-12T07:42:51.266942+08:00,10,10.3431084,123.8106040,2026-09-11T23:42:57Z,4983,6.4,9.2,486.50,0.00,0.01,,,2026-09-12T07:42:56.30062+08:00,4966,94,0,12.45,40.10,21,0,7,0,43,0,19,0,2,0,502,0.8997,9.5042,-1.4482,9.8297,1.3892,9.9274,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.103942+08:00,33163,78.0,37.0,DISCHARGING,2026-09-12T07:42:31.248942+08:00,30018,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,260952,,,,1684.7,6.4,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:43:11.272624+08:00,2026-09-12T07:43:01.272624+08:00,10,10.3431011,123.8106011,2026-09-11T23:43:05Z,6989,5.5,8.2,484.62,0.21,0.89,130.4,88.4,2026-09-12T07:43:10.293231+08:00,980,0,0,,,0,0,0,0,0,0,0,0,0,0,502,0.8273,9.4456,-1.4316,9.7724,1.3653,9.8673,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.103624+08:00,43169,78.0,37.0,DISCHARGING,2026-09-12T07:42:31.248624+08:00,40024,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,270958,,,,1685.6,5.5,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:43:21.278894+08:00,2026-09-12T07:43:11.278894+08:00,10,10.3430784,123.8105923,2026-09-11T23:43:21Z,995,7.0,8.7,476.68,0.64,0.93,198.0,59.9,2026-09-12T07:43:20.293656+08:00,985,95,0,12.99,35.80,21,0,7,0,43,0,19,0,3,0,502,0.5871,9.3809,-2.1192,9.8266,1.5971,9.9555,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.103894+08:00,53175,78.0,37.0,DISCHARGING,2026-09-12T07:42:31.248894+08:00,50030,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,280964,,,,1688.8,7.0,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:43:31.288668+08:00,2026-09-12T07:43:21.288668+08:00,10,10.3430784,123.8105544,2026-09-11T23:43:29Z,3006,6.1,7.9,475.41,0.00,0.01,,,2026-09-12T07:43:28.293301+08:00,2993,94,0,13.28,36.70,21,0,7,0,43,0,19,0,2,0,502,0.8825,9.2999,-2.1642,9.7848,1.5525,9.9072,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.106668+08:00,63182,78.0,37.0,DISCHARGING,2026-09-12T07:43:31.291668+08:00,-3,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,290974,,,,1692.9,6.1,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:43:41.296117+08:00,2026-09-12T07:43:31.296117+08:00,10,10.3431020,123.8105311,2026-09-11T23:43:37Z,5013,8.1,11.1,479.60,0.00,0.07,,,2026-09-12T07:43:36.293345+08:00,5003,94,0,12.36,36.70,21,0,7,0,43,0,19,0,2,0,514,0.5056,9.4710,-1.3955,9.8240,1.6897,9.9682,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.104117+08:00,73192,78.0,37.0,DISCHARGING,2026-09-12T07:43:31.289117+08:00,10007,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,300981,,,,1696.6,8.1,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:43:51.302827+08:00,2026-09-12T07:43:41.302827+08:00,10,10.3430886,123.8105068,2026-09-11T23:43:45Z,7020,10.7,12.5,480.46,0.00,0.08,,,2026-09-12T07:43:51.293397+08:00,10,0,0,,,0,0,0,0,0,0,0,0,0,0,502,0.5694,9.5820,-0.5674,9.7684,1.4355,9.8733,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.103827+08:00,83199,78.0,37.0,DISCHARGING,2026-09-12T07:43:31.288827+08:00,20014,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,310988,,,,1699.6,10.7,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:44:01.308456+08:00,2026-09-12T07:43:51.308456+08:00,10,10.3430878,123.8104855,2026-09-11T23:44:01Z,1026,5.0,6.5,480.98,0.00,0.01,,,2026-09-12T07:44:00.295305+08:00,1013,94,0,14.63,41.20,21,0,7,0,43,0,19,0,2,0,502,0.3780,9.5004,-1.5433,9.7507,1.2810,9.8345,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.104456+08:00,93204,78.0,37.0,DISCHARGING,2026-09-12T07:43:31.289456+08:00,30019,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,320994,,,,1705.8,5.0,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:44:11.314393+08:00,2026-09-12T07:44:01.314393+08:00,10,10.3431244,123.8104390,2026-09-11T23:44:09Z,3031,6.2,9.1,482.81,0.22,0.86,336.3,88.2,2026-09-12T07:44:08.292365+08:00,3022,94,0,14.17,38.40,21,0,7,0,43,0,19,0,2,0,502,0.7339,9.5265,-1.4369,9.8028,1.4529,9.9099,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.104393+08:00,103210,78.0,37.0,DISCHARGING,2026-09-12T07:43:31.289393+08:00,40025,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,331000,,,,1712.3,6.2,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:44:21.319785+08:00,2026-09-12T07:44:11.319785+08:00,10,10.3430741,123.8103834,2026-09-11T23:44:17Z,5037,6.4,9.2,484.75,0.00,0.07,,,2026-09-12T07:44:16.292212+08:00,5028,94,0,11.44,38.60,21,0,7,0,43,0,19,0,2,0,502,0.4835,9.6655,-0.3206,9.7099,0.2022,9.7120,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.103785+08:00,113216,78.0,37.0,DISCHARGING,2026-09-12T07:43:31.288785+08:00,50031,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,341005,,,,1720.5,6.4,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:44:31.327329+08:00,2026-09-12T07:44:21.327329+08:00,10,10.3430772,123.8103931,2026-09-11T23:44:25Z,7045,8.4,10.8,483.64,0.00,0.08,,,2026-09-12T07:44:31.289163+08:00,36,0,0,,,0,0,0,0,0,0,0,0,0,0,501,0.6146,9.6263,-0.6261,9.7871,1.0791,9.8464,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.106329+08:00,123221,77.0,37.0,DISCHARGING,2026-09-12T07:44:31.329329+08:00,-2,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,351013,,,,1721.7,8.4,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:44:41.333313+08:00,2026-09-12T07:44:31.333313+08:00,10,10.3431230,123.8103962,2026-09-11T23:44:41Z,1050,7.3,10.4,481.36,0.34,0.93,272.7,78.9,2026-09-12T07:44:40.29588+08:00,1037,94,0,12.16,37.70,21,0,7,0,43,0,19,0,2,0,502,0.6984,9.4448,-1.7638,9.8360,1.7229,9.9858,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.104313+08:00,133229,77.0,37.0,DISCHARGING,2026-09-12T07:44:31.327313+08:00,10006,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,361019,,,,1727.8,7.3,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:44:51.338924+08:00,2026-09-12T07:44:41.338924+08:00,10,10.3431402,123.8103572,2026-09-11T23:44:49Z,3056,7.1,9.7,483.82,0.00,0.08,,,2026-09-12T07:44:48.292608+08:00,3046,94,0,13.20,36.20,21,0,7,0,43,0,19,0,2,0,502,1.1587,9.4314,-1.2187,9.6842,0.5695,9.7009,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.103924+08:00,143235,77.0,37.0,DISCHARGING,2026-09-12T07:44:31.326924+08:00,20012,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,371024,,,,1732.5,7.1,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:45:01.346182+08:00,2026-09-12T07:44:51.346182+08:00,10,10.3431468,123.8103540,2026-09-11T23:44:57Z,5063,4.8,6.9,486.06,0.37,0.87,263.6,76.3,2026-09-12T07:44:56.292184+08:00,5054,92,0,13.44,36.70,19,0,7,0,43,0,19,0,2,0,502,1.0422,9.5376,-0.9560,9.8358,1.4462,9.9415,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.104182+08:00,153242,77.0,37.0,DISCHARGING,2026-09-12T07:44:31.327182+08:00,30019,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,381031,,,,1733.3,4.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:45:11.351762+08:00,2026-09-12T07:45:01.351762+08:00,10,10.3431481,123.8103630,2026-09-11T23:45:05Z,7069,6.1,9.1,490.78,0.00,0.08,,,2026-09-12T07:45:11.289158+08:00,63,0,0,,,0,0,0,0,0,0,0,0,0,0,502,0.9328,9.5601,-0.7710,9.7460,0.8803,9.7857,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.103762+08:00,163248,77.0,37.0,DISCHARGING,2026-09-12T07:44:31.326762+08:00,40025,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,391037,,,,1734.3,6.1,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:45:31.261486+08:00,2026-09-12T07:45:21.261486+08:00,10,10.3431916,123.8102261,2026-09-11T23:45:29Z,2980,6.4,8.0,487.53,0.41,0.87,288.5,73.4,2026-09-12T07:45:28.28928+08:00,2972,92,0,13.32,37.00,19,0,7,0,43,0,19,0,2,0,976,0.8223,9.4041,-1.7925,9.8178,1.7099,9.9656,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.104486+08:00,183157,77.0,37.0,DISCHARGING,2026-09-12T07:44:31.327486+08:00,59934,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,410947,,,,1752.6,6.4,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:46:03.244608+08:00,2026-09-12T07:45:53.244608+08:00,10,10.3432665,123.8101774,2026-09-11T23:46:01Z,2961,4.5,5.1,492.56,0.00,0.01,,,2026-09-12T07:46:00.292812+08:00,2950,92,0,14.11,41.30,19,0,7,0,43,0,19,0,2,0,1572,0.8626,9.4356,-1.5966,9.8170,1.5167,9.9335,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.105608+08:00,215139,77.0,37.0,DISCHARGING,2026-09-12T07:46:03.246608+08:00,-2,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,442930,,,,1767.3,4.5,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:46:29.404662+08:00,2026-09-12T07:46:19.404662+08:00,10,10.3432999,123.8100813,2026-09-11T23:46:25Z,5122,7.6,8.7,487.53,0.64,1.12,290.9,66.4,2026-09-12T07:46:24.292685+08:00,5112,92,0,12.90,38.60,19,0,7,0,43,0,19,0,2,0,1349,1.1043,9.3916,-1.7589,9.8487,1.5224,9.9657,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.103662+08:00,241301,77.0,37.0,DISCHARGING,2026-09-12T07:46:03.244662+08:00,26160,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,469090,,,,1778.5,7.6,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:46:39.976077+08:00,2026-09-12T07:46:29.976077+08:00,10,10.3433225,123.8100253,2026-09-11T23:46:33Z,7694,5.6,7.0,493.80,0.00,0.01,,,2026-09-12T07:46:39.2886+08:00,687,0,0,,,0,0,0,0,0,0,0,0,0,0,527,0.8632,9.4175,-1.8178,9.8903,1.5229,10.0069,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.104077+08:00,251872,77.0,37.0,DISCHARGING,2026-09-12T07:46:03.245077+08:00,36731,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,479661,,,,1785.1,5.6,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:46:49.98134+08:00,2026-09-12T07:46:39.98134+08:00,10,10.3433649,123.8099572,2026-09-11T23:46:49Z,1699,7.1,8.8,493.72,0.45,0.86,280.7,70.0,2026-09-12T07:46:48.292339+08:00,1689,92,0,14.05,38.30,19,0,7,0,43,0,19,0,2,0,502,1.0404,9.3403,-2.0430,9.8562,1.5778,9.9817,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.10434+08:00,261877,77.0,37.0,DISCHARGING,2026-09-12T07:46:03.24534+08:00,46736,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,489667,,,,1795.3,7.1,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:47:01.274033+08:00,2026-09-12T07:46:51.274033+08:00,10,10.3433675,123.8099109,2026-09-11T23:46:57Z,4991,6.0,7.3,495.86,0.55,0.91,245.8,64.9,2026-09-12T07:46:56.295883+08:00,4978,92,0,13.76,36.80,19,0,7,0,43,0,19,0,2,0,575,0.7293,9.3191,-1.8563,9.8143,1.6930,9.9592,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.104033+08:00,273170,77.0,37.0,DISCHARGING,2026-09-12T07:46:03.245033+08:00,58029,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,500959,,,,1800.4,6.0,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:47:17.57961+08:00,2026-09-12T07:47:07.57961+08:00,10,10.3433079,123.8098562,2026-09-11T23:47:13Z,5297,5.8,7.0,492.56,0.00,0.01,,,2026-09-12T07:47:12.292706+08:00,5284,94,0,15.06,37.40,19,0,7,0,43,0,19,0,4,0,815,1.0305,9.4495,-1.5636,9.8316,1.6340,9.9665,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.10661+08:00,289473,77.0,37.0,DISCHARGING,2026-09-12T07:47:17.58261+08:00,-3,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,517265,,,,1809.9,5.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:47:35.955953+08:00,2026-09-12T07:47:25.955953+08:00,10,10.3432224,123.8098489,2026-09-11T23:47:29Z,7673,6.8,8.8,493.24,0.43,0.88,156.4,71.8,2026-09-12T07:47:35.288024+08:00,668,0,0,,,0,0,0,0,0,0,0,0,0,0,914,1.2945,9.3988,-1.5495,9.7823,1.1967,9.8552,,,,,,,,,,,,,,,0.67486,0.30656,0.37546,0.55643,57.5,-9.5,95.8,0,1035,74.00,2026-09-12T07:42:28.103953+08:00,307852,77.0,37.0,DISCHARGING,2026-09-12T07:47:17.579953+08:00,18376,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,535641,,,,1819.6,6.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:47:55.893007+08:00,2026-09-12T07:47:45.893007+08:00,10,10.3432276,123.8098757,2026-09-11T23:47:53Z,3611,3.8,3.9,493.04,0.00,0.08,,,2026-09-12T07:47:52.311309+08:00,3582,92,0,15.99,36.00,19,0,6,0,42,0,19,0,4,0,999,0.3850,9.5075,-1.6880,9.7306,0.5381,9.7455,118,-0.0331,-0.0012,0.0128,0.5169,0.3642,0.6323,,,,,,,,0.63035,-0.41242,-0.33106,0.56830,-63.8,-2.9,97.8,0,1035,74.00,2026-09-12T07:42:28.104007+08:00,327789,77.0,37.0,DISCHARGING,2026-09-12T07:47:17.580007+08:00,38313,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,555578,,,,1828.4,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:48:05.899781+08:00,2026-09-12T07:47:55.899781+08:00,10,10.3432294,123.8098682,2026-09-11T23:48:01Z,5618,3.8,3.9,491.97,0.00,0.07,,,2026-09-12T07:48:00.292478+08:00,5608,92,0,16.66,36.70,19,0,6,0,42,0,19,0,4,0,502,0.2238,9.6076,-1.1758,9.6979,0.2203,9.7004,411,-0.0147,0.0088,-0.0159,0.3935,0.3223,0.5086,,,,,,,,0.63314,-0.41581,-0.35477,0.54807,-66.3,-0.4,98.5,0,1035,74.00,2026-09-12T07:42:28.103781+08:00,337796,77.0,37.0,DISCHARGING,2026-09-12T07:47:17.579781+08:00,48320,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,565585,,,,1829.3,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:48:25.532332+08:00,2026-09-12T07:48:15.532332+08:00,10,10.3432304,123.8098552,2026-09-11T23:48:25Z,1249,3.8,3.0,492.76,0.00,0.08,,,2026-09-12T07:48:24.292896+08:00,1238,93,0,15.61,37.80,19,0,6,0,43,0,19,0,4,0,976,0.4440,9.6516,-0.6275,9.7197,0.4444,9.7298,,,,,,,,,,,,,,,0.63314,-0.41581,-0.35477,0.54807,-66.3,-0.4,98.5,0,1035,74.00,2026-09-12T07:42:28.105332+08:00,357427,77.0,37.0,DISCHARGING,2026-09-12T07:48:25.533332+08:00,-1,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,585218,,,,1830.7,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:48:43.258571+08:00,2026-09-12T07:48:33.258571+08:00,10,10.3432579,123.8098621,2026-09-11T23:48:41Z,2975,3.8,3.5,493.89,0.00,0.08,,,2026-09-12T07:48:40.291682+08:00,2966,93,0,17.61,39.80,19,0,6,0,43,0,19,0,4,0,850,0.3876,9.6338,-0.6690,9.7452,0.7017,9.7704,,,,,,,,,,,,,,,0.63314,-0.41581,-0.35477,0.54807,-66.3,-0.4,98.5,0,1035,74.00,2026-09-12T07:42:28.104571+08:00,375154,77.0,37.0,DISCHARGING,2026-09-12T07:48:25.532571+08:00,17726,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,602944,,,,1834.3,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:49:09.321683+08:00,2026-09-12T07:48:59.321683+08:00,10,10.3432605,123.8098583,2026-09-11T23:49:05Z,5042,3.8,2.9,495.62,0.00,0.08,,,2026-09-12T07:49:04.291596+08:00,5030,93,0,15.32,40.70,19,0,6,0,43,0,19,0,4,0,1352,1.0504,9.6007,-0.3262,9.7565,0.6527,9.7784,,,,,,,,,,,,,,,0.63314,-0.41581,-0.35477,0.54807,-66.3,-0.4,98.5,0,1035,74.00,2026-09-12T07:42:28.103683+08:00,401218,77.0,37.0,DISCHARGING,2026-09-12T07:48:25.531683+08:00,43790,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,629007,,,,1835.5,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:49:32.269675+08:00,2026-09-12T07:49:22.269675+08:00,10,10.3432608,123.8098300,2026-09-11T23:49:29Z,3986,3.8,4.1,493.73,0.00,0.02,,,2026-09-12T07:49:28.319955+08:00,3948,93,0,18.00,39.80,19,0,6,0,43,0,19,0,4,0,1137,0.8646,9.4288,-1.3559,9.8306,1.3891,9.9282,,,,,,,,,,,,,,,0.63314,-0.41581,-0.35477,0.54807,-66.3,-0.4,98.5,0,1035,74.00,2026-09-12T07:42:28.105675+08:00,424164,76.0,37.0,DISCHARGING,2026-09-12T07:49:32.271675+08:00,-2,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,651955,,,,1839.4,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:49:51.560883+08:00,2026-09-12T07:49:41.560883+08:00,10,10.3432592,123.8098323,2026-09-11T23:49:45Z,7277,3.8,2.8,494.17,0.00,0.08,,,2026-09-12T07:49:51.287939+08:00,273,0,0,,,0,0,0,0,0,0,0,0,0,0,978,1.0917,9.6287,-0.1688,9.7136,0.4059,9.7220,,,,,,,,,,,,,,,0.63314,-0.41581,-0.35477,0.54807,-66.3,-0.4,98.5,0,1035,74.00,2026-09-12T07:42:28.103883+08:00,443457,76.0,37.0,DISCHARGING,2026-09-12T07:49:32.269883+08:00,19291,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,671246,,,,1840.3,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:50:02.133134+08:00,2026-09-12T07:49:52.133134+08:00,10,10.3432577,123.8098397,2026-09-11T23:50:01Z,1850,3.8,2.5,495.50,0.00,0.08,,,2026-09-12T07:50:00.300861+08:00,1832,93,0,17.04,39.50,19,0,6,0,43,0,19,0,4,0,527,1.0292,9.6323,-0.3216,9.7240,0.2175,9.7265,,,,,,,,,,,,,,,0.63314,-0.41581,-0.35477,0.54807,-66.3,-0.4,98.5,0,1035,74.00,2026-09-12T07:42:28.104134+08:00,454029,76.0,37.0,DISCHARGING,2026-09-12T07:49:32.270134+08:00,29863,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,681818,,,,1841.4,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:50:13.244445+08:00,2026-09-12T07:50:03.244445+08:00,10,10.3432639,123.8098478,2026-09-11T23:50:09Z,4961,3.8,2.5,495.44,0.00,0.08,,,2026-09-12T07:50:08.294994+08:00,4949,94,0,16.04,39.10,19,0,7,0,43,0,19,0,4,0,551,0.3919,9.5784,-0.6005,9.7068,0.4601,9.7177,,,,,,,,,,,,,,,0.63314,-0.41581,-0.35477,0.54807,-66.3,-0.4,98.5,0,1035,74.00,2026-09-12T07:42:28.104445+08:00,465140,76.0,37.0,DISCHARGING,2026-09-12T07:49:32.270445+08:00,40974,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,692930,,,,1842.6,3.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T07:50:35.244787+08:00,2026-09-12T07:50:25.244787+08:00,10,10.3432603,123.8098545,2026-09-11T23:50:33Z,2961,3.8,2.5,496.81,0.00,0.08,,,2026-09-12T07:50:33.318256+08:00,1925,0,0,,,0,0,0,0,0,0,0,0,0,0,1104,0.8149,9.6437,-0.0140,9.7114,0.3175,9.7166,,,,,,,,,,,,,,,0.63314,-0.41581,-0.35477,0.54807,-66.3,-0.4,98.5,0,1035,74.00,2026-09-12T07:42:28.105787+08:00,487139,76.0,37.0,DISCHARGING,2026-09-12T07:50:35.246787+08:00,-2,TRAIL,0.50,2026-09-12T07:38:40.314259+08:00,714930,,,,1843.6,3.8,GOOD
